date,race_no,race_name,distance_m,deadline,teiban,toban,name,age,branch,weight,kyubetsu,zenkoku_shoritsu,zenkoku_2ritsu,touchi_shoritsu,touchi_2ritsu,no_touchi_data,motor_no,motor_2ritsu,boat_no,boat_2ritsu,konsetsu,in_confidence,upset_risk,verdict,bet_shape
2026-08-06,5,住之江ファイ,1800,17:01,1,4233,亀山雅幸,43,群馬,53,A2,5.96,45.13,6.27,46.67,0,58,32.89,55,36.49,266,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,5,住之江ファイ,1800,17:01,2,4651,佐藤大騎,41,大阪,52,B1,3.56,9.59,3.27,9.09,0,21,20.00,15,31.08,5 56,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,5,住之江ファイ,1800,17:01,3,5138,村本大成,26,福岡,54,B1,3.81,14.06,0.00,0.00,1,54,41.56,76,36.99,6 63,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,5,住之江ファイ,1800,17:01,4,4195,前川守嗣,44,福岡,59,B1,5.46,38.46,5.67,44.44,0,72,31.25,75,40.63,451,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,5,住之江ファイ,1800,17:01,5,4231,鈴木裕隆,43,愛知,56,B1,5.41,32.76,4.67,25.93,0,16,32.91,60,28.77,212,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,5,住之江ファイ,1800,17:01,6,4305,金子拓矢,42,群馬,54,A1,6.46,44.44,6.91,55.88,0,28,23.17,22,38.81,222,高,低,勝負,"3連単フォーメーション 1-{4,6}-{3,4,5,6}（6点）"
2026-08-06,6,予選特別B戦,1800,17:28,1,3653,品川賢次,52,群馬,56,B2,4.51,20.90,4.38,6.25,0,83,26.67,78,34.78,5 44,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-06,6,予選特別B戦,1800,17:28,2,4761,山田晃大,36,滋賀,54,A2,5.71,33.33,5.71,29.41,0,27,40.26,51,35.00,1 31,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-06,6,予選特別B戦,1800,17:28,3,4081,樋口範政,47,愛知,55,B1,5.24,32.00,4.95,36.84,0,67,32.89,35,32.39,321,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-06,6,予選特別B戦,1800,17:28,4,3412,鈴木博,56,埼玉,53,A1,6.73,54.46,6.11,44.44,0,37,32.43,68,31.08,4 24,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-06,6,予選特別B戦,1800,17:28,5,4458,抹香雄三,40,広島,54,B1,5.30,29.35,2.88,12.50,0,30,18.18,82,51.52,523,低,高,見送り,買わない、または複勝 1号艇 1点
2026-08-06,6,予選特別B戦,1800,17:28,6,4175,川尻泰輔,43,埼玉,56,A2,5.80,45.12,2.38,12.50,0,23,25.68,74,21.79,5 12,低,高,見送り,買わない、または複勝 1号艇 1点
